GEOID,place_name,prop_white,med_income_k
13121003900,"Atlanta, GA",0.057,21.875
13121004000,"Atlanta, GA",0.008,25.388
13121004100,"Atlanta, GA",0.043,24.554
13121004200,"Atlanta, GA",0.076,19.055
13121004300,"Atlanta, GA",0.223,30.272
13121004400,"Atlanta, GA",0.023,18.359
13121004800,"Atlanta, GA",0.087,11.199000000000002
13121004900,"Atlanta, GA",0.479,58.887
13121005000,"Atlanta, GA",0.6920000000000001,61.806
13121005200,"Atlanta, GA",0.614,83.542
13121005300,"Atlanta, GA",0.579,91.216
13121005501,"Atlanta, GA",0.14300000000000002,25.321
13121005502,"Atlanta, GA",0.064,16.726
13121005700,"Atlanta, GA",0.011000000000000001,17.717
13121005800,"Atlanta, GA",0.099,25.795
13121006000,"Atlanta, GA",0.044000000000000004,26.359
13121006100,"Atlanta, GA",0.01,26.107
13121006200,"Atlanta, GA",0.075,24.844
13121006300,"Atlanta, GA",0.004,22.009
13121006400,"Atlanta, GA",0.166,31.324
13121006500,"Atlanta, GA",0.111,41.869
13121006601,"Atlanta, GA",0.168,29.911
13121006602,"Atlanta, GA",0.0,13.872
13121006700,"Atlanta, GA",0.071,19.629
13121006802,"Atlanta, GA",0.0,
13121006900,"Atlanta, GA",0.305,44.271
13121007001,"Atlanta, GA",0.019,25.441
13121007002,"Atlanta, GA",0.09,25.496
13121007100,"Atlanta, GA",0.013000000000000001,19.47
13121007200,"Atlanta, GA",0.004,23.708
13121007300,"Atlanta, GA",0.025,22.982
13121007400,"Atlanta, GA",0.115,14.879
13121007500,"Atlanta, GA",0.047,16.695
13121007602,"Atlanta, GA",0.005,35.446
13121007603,"Atlanta, GA",0.033,14.112
13121007604,"Atlanta, GA",0.0,16.289
13121007703,"Atlanta, GA",0.0,40.793
13121007704,"Atlanta, GA",0.0,33.474000000000004
13121007705,"Atlanta, GA",0.004,19.248
13121007706,"Atlanta, GA",0.021,42.258
13121007802,"Atlanta, GA",0.003,46.056
13121007805,"Atlanta, GA",0.025,32.401
13121007806,"Atlanta, GA",0.0,31.552
13121007807,"Atlanta, GA",0.006999999999999999,17.324
13121007808,"Atlanta, GA",0.003,11.44
13121007900,"Atlanta, GA",0.006,58.75
13121008000,"Atlanta, GA",0.028999999999999998,38.056
13121008101,"Atlanta, GA",0.009000000000000001,28.929
13121008102,"Atlanta, GA",0.0,23.032
13121008201,"Atlanta, GA",0.022000000000000002,27.001
13121008202,"Atlanta, GA",0.013000000000000001,25.757
13121008301,"Atlanta, GA",0.052000000000000005,29.926
13121008302,"Atlanta, GA",0.009000000000000001,27.381
13121008400,"Atlanta, GA",0.062,19.25
13121008500,"Atlanta, GA",0.021,27.74
13121008601,"Atlanta, GA",0.016,20.44
13121008602,"Atlanta, GA",0.038,30.563
13121008700,"Atlanta, GA",0.068,26.279
13121008800,"Atlanta, GA",0.605,93.75
13121008902,"Atlanta, GA",0.544,52.442
13121008903,"Atlanta, GA",0.27899999999999997,70.771
13121008904,"Atlanta, GA",0.6990000000000001,68.098
13121009000,"Atlanta, GA",0.826,104.038
13121009101,"Atlanta, GA",0.7390000000000001,69.75
13121009102,"Atlanta, GA",0.585,53.482
13121009200,"Atlanta, GA",0.509,53.331
13121009300,"Atlanta, GA",0.845,95.179
13121009402,"Atlanta, GA",0.37799999999999995,63.799
13121009403,"Atlanta, GA",0.298,41.29600000000001
13121009404,"Atlanta, GA",0.695,72.282
13121009501,"Atlanta, GA",0.9620000000000001,133.75
13121009502,"Atlanta, GA",0.759,48.06800000000001
13121009601,"Atlanta, GA",0.848,93.026
13121009602,"Atlanta, GA",0.8,91.875
13121009603,"Atlanta, GA",0.684,61.908
13121009700,"Atlanta, GA",0.9229999999999999,164.65900000000005
13121009801,"Atlanta, GA",0.948,132.143
13121009802,"Atlanta, GA",0.815,154.702
13121009900,"Atlanta, GA",0.905,108.8
13121010001,"Atlanta, GA",0.848,100.921
13121010002,"Atlanta, GA",0.816,142.375
13121010114,"Atlanta, GA",0.578,53.76300000000001
13121010206,"Atlanta, GA",0.875,163.194
13121010211,"Atlanta, GA",0.767,158.209
13121010303,"Atlanta, GA",0.006,70.352
13121010800,"Atlanta, GA",0.29600000000000004,37.118
13121011800,"Atlanta, GA",0.151,9.335
13121011900,"Atlanta, GA",0.353,24.083
13121012000,"Atlanta, GA",0.027999999999999997,12.333
17031010100,"Chicago, IL",0.419,30.798
17031010201,"Chicago, IL",0.245,40.532
17031010202,"Chicago, IL",0.297,25.25
17031010300,"Chicago, IL",0.439,42.606
17031010400,"Chicago, IL",0.6579999999999999,38.531
17031010501,"Chicago, IL",0.563,26.157
17031010502,"Chicago, IL",0.52,33.34
17031010503,"Chicago, IL",0.563,21.53
17031010600,"Chicago, IL",0.406,42.246
17031010701,"Chicago, IL",0.344,54.765
17031010702,"Chicago, IL",0.207,36.967
17031020100,"Chicago, IL",0.353,51.069
17031020200,"Chicago, IL",0.657,88.476
17031020301,"Chicago, IL",0.767,49.332
17031020302,"Chicago, IL",0.52,57.765
17031020400,"Chicago, IL",0.439,62.847
17031020500,"Chicago, IL",0.249,38.173
17031020601,"Chicago, IL",0.546,50.0
17031020602,"Chicago, IL",0.327,44.702
17031020701,"Chicago, IL",0.547,72.368
17031020702,"Chicago, IL",0.48100000000000004,47.57100000000001
17031020801,"Chicago, IL",0.4270000000000001,56.027
17031020802,"Chicago, IL",0.259,53.356
17031020901,"Chicago, IL",0.27699999999999997,37.409
17031020902,"Chicago, IL",0.509,38.32
17031030101,"Chicago, IL",0.474,39.44300000000001
17031030102,"Chicago, IL",0.514,40.849
17031030103,"Chicago, IL",0.512,34.444
17031030104,"Chicago, IL",0.479,38.246
17031030200,"Chicago, IL",0.7070000000000001,58.625
17031030300,"Chicago, IL",0.369,36.52
17031030400,"Chicago, IL",0.47200000000000003,41.736
17031030500,"Chicago, IL",0.57,63.90600000000001
17031030601,"Chicago, IL",0.514,36.413
17031030603,"Chicago, IL",0.371,29.017
17031030604,"Chicago, IL",0.508,38.3
17031030701,"Chicago, IL",0.496,34.375
17031030702,"Chicago, IL",0.762,48.578
17031030703,"Chicago, IL",0.644,41.37300000000001
17031030706,"Chicago, IL",0.5489999999999999,37.857
17031030800,"Chicago, IL",0.631,64.736
17031030900,"Chicago, IL",0.58,76.759
17031031000,"Chicago, IL",0.649,63.333
17031031100,"Chicago, IL",0.6759999999999999,65.204
17031031200,"Chicago, IL",0.447,14.643
17031031300,"Chicago, IL",0.40299999999999997,34.453
17031031400,"Chicago, IL",0.6679999999999999,67.1
17031031501,"Chicago, IL",0.39,26.862
17031031502,"Chicago, IL",0.27899999999999997,23.598000000000006
17031031700,"Chicago, IL",0.527,41.537
17031031800,"Chicago, IL",0.6729999999999999,48.672
17031031900,"Chicago, IL",0.7440000000000001,69.333
17031032100,"Chicago, IL",0.685,48.625
17031040100,"Chicago, IL",0.67,61.806
17031040201,"Chicago, IL",0.687,57.56800000000001
17031040202,"Chicago, IL",0.499,37.178
17031040300,"Chicago, IL",0.597,84.75
17031040401,"Chicago, IL",0.648,66.215
17031040402,"Chicago, IL",0.638,64.153
17031040600,"Chicago, IL",0.794,69.479
17031040700,"Chicago, IL",0.639,73.556
17031040800,"Chicago, IL",0.7340000000000001,72.625
17031040900,"Chicago, IL",0.8490000000000001,68.472
17031050100,"Chicago, IL",0.768,74.875
17031050200,"Chicago, IL",0.7040000000000001,71.514
17031050300,"Chicago, IL",0.696,86.023
17031050500,"Chicago, IL",0.805,95.741
17031050600,"Chicago, IL",0.816,84.06299999999997
17031050700,"Chicago, IL",0.9059999999999999,127.222
17031050800,"Chicago, IL",0.882,116.75
17031050900,"Chicago, IL",0.846,83.5
17031051000,"Chicago, IL",0.73,94.479
17031051100,"Chicago, IL",0.7659999999999999,77.316
17031051200,"Chicago, IL",0.782,96.484
17031051300,"Chicago, IL",0.8170000000000001,132.5
17031051400,"Chicago, IL",0.74,78.79
17031060100,"Chicago, IL",0.8190000000000001,105.952
17031060200,"Chicago, IL",0.7490000000000001,62.857
17031060300,"Chicago, IL",0.904,105.563
17031060400,"Chicago, IL",0.835,115.163
17031060500,"Chicago, IL",0.682,37.5
17031060800,"Chicago, IL",0.774,72.258
17031060900,"Chicago, IL",0.706,60.176
17031061000,"Chicago, IL",0.693,89.766
17031061100,"Chicago, IL",0.893,79.559
17031061200,"Chicago, IL",0.8320000000000001,99.211
17031061500,"Chicago, IL",0.87,96.364
17031061800,"Chicago, IL",0.7509999999999999,49.448
17031061901,"Chicago, IL",0.7390000000000001,49.79600000000001
17031061902,"Chicago, IL",0.794,50.732
17031062000,"Chicago, IL",0.81,80.745
17031062100,"Chicago, IL",0.847,101.275
17031062200,"Chicago, IL",0.8420000000000001,112.564
17031062300,"Chicago, IL",0.879,112.768
17031062400,"Chicago, IL",0.8859999999999999,117.368
17031062500,"Chicago, IL",0.879,102.25
17031062600,"Chicago, IL",0.7490000000000001,95.491
17031062700,"Chicago, IL",0.8759999999999999,100.625
17031062800,"Chicago, IL",0.815,116.31
17031062900,"Chicago, IL",0.879,115.526
17031063000,"Chicago, IL",0.78,85.426
17031063100,"Chicago, IL",0.792,84.896
17031063200,"Chicago, IL",0.787,54.187
17031063301,"Chicago, IL",0.713,43.958
17031063302,"Chicago, IL",0.802,67.8
17031063303,"Chicago, IL",0.895,76.5
17031063400,"Chicago, IL",0.813,83.458
17031070101,"Chicago, IL",0.884,68.18
17031070102,"Chicago, IL",0.708,64.507
17031070103,"Chicago, IL",0.831,51.768
17031070200,"Chicago, IL",0.792,86.16799999999998
17031070300,"Chicago, IL",0.8009999999999999,99.821
17031070400,"Chicago, IL",0.845,84.038
17031070500,"Chicago, IL",0.86,104.306
17031070600,"Chicago, IL",0.846,150.987
17031070700,"Chicago, IL",0.723,120.875
17031071000,"Chicago, IL",0.7609999999999999,99.306
17031071100,"Chicago, IL",0.8640000000000001,108.659
17031071200,"Chicago, IL",0.73,89.583
17031071300,"Chicago, IL",0.8540000000000001,90.367
17031071400,"Chicago, IL",0.815,65.846
17031071500,"Chicago, IL",0.816,86.26700000000002
17031071600,"Chicago, IL",0.8370000000000001,117.833
17031071700,"Chicago, IL",0.7070000000000001,120.938
17031071800,"Chicago, IL",0.785,134.27100000000002
17031080100,"Chicago, IL",0.87,90.597
17031080201,"Chicago, IL",0.912,74.195
17031080202,"Chicago, IL",0.855,77.172
17031080300,"Chicago, IL",0.78,104.598
17031080400,"Chicago, IL",0.364,25.208
17031081000,"Chicago, IL",0.71,45.593
17031081100,"Chicago, IL",0.7559999999999999,56.607
17031081201,"Chicago, IL",0.746,73.263
17031081202,"Chicago, IL",0.856,81.154
17031081300,"Chicago, IL",0.752,102.096
17031081401,"Chicago, IL",0.667,81.818
17031081402,"Chicago, IL",0.7120000000000001,105.625
17031081403,"Chicago, IL",0.648,76.327
17031081500,"Chicago, IL",0.723,94.327
17031081600,"Chicago, IL",0.7290000000000001,85.395
17031081700,"Chicago, IL",0.615,92.011
17031081800,"Chicago, IL",0.8109999999999999,100.65
17031081900,"Chicago, IL",0.391,120.938
17031090100,"Chicago, IL",0.87,70.221
17031090200,"Chicago, IL",0.877,83.561
17031090300,"Chicago, IL",0.938,90.938
17031100100,"Chicago, IL",0.79,66.941
17031100200,"Chicago, IL",0.826,78.084
17031100300,"Chicago, IL",0.8009999999999999,59.063
17031100400,"Chicago, IL",0.831,85.76100000000002
17031100500,"Chicago, IL",0.9009999999999999,82.478
17031100600,"Chicago, IL",0.7559999999999999,58.75
17031100700,"Chicago, IL",0.782,73.125
17031110100,"Chicago, IL",0.6920000000000001,74.306
17031110200,"Chicago, IL",0.66,56.327
17031110300,"Chicago, IL",0.6709999999999999,77.986
17031110400,"Chicago, IL",0.726,64.289
17031110501,"Chicago, IL",0.698,67.67
17031110502,"Chicago, IL",0.615,46.065
17031120100,"Chicago, IL",0.888,107.839
17031120200,"Chicago, IL",0.753,95.417
17031120300,"Chicago, IL",0.685,104.397
17031120400,"Chicago, IL",0.55,77.583
17031130100,"Chicago, IL",0.621,30.231
17031130200,"Chicago, IL",0.6609999999999999,75.03
17031130300,"Chicago, IL",0.423,57.27
17031140100,"Chicago, IL",0.24100000000000002,36.862
17031140200,"Chicago, IL",0.275,44.104
17031140301,"Chicago, IL",0.113,59.5
17031140302,"Chicago, IL",0.256,56.554
17031140400,"Chicago, IL",0.426,62.847
17031140500,"Chicago, IL",0.33299999999999996,53.226000000000006
17031140601,"Chicago, IL",0.14,48.947
17031140602,"Chicago, IL",0.183,45.983
17031140701,"Chicago, IL",0.348,55.735
17031140702,"Chicago, IL",0.21,49.375
17031140800,"Chicago, IL",0.46399999999999997,71.189
17031150200,"Chicago, IL",0.617,56.71100000000001
17031150300,"Chicago, IL",0.606,65.859
17031150401,"Chicago, IL",0.68,53.333
17031150402,"Chicago, IL",0.503,56.273
17031150501,"Chicago, IL",0.659,67.98899999999999
17031150502,"Chicago, IL",0.511,46.615
17031150600,"Chicago, IL",0.5379999999999999,56.361
17031150700,"Chicago, IL",0.523,60.172
17031150800,"Chicago, IL",0.361,62.357
17031151001,"Chicago, IL",0.28,40.526
17031151002,"Chicago, IL",0.266,45.276
17031151100,"Chicago, IL",0.4270000000000001,45.052
17031151200,"Chicago, IL",0.58,54.808
17031160100,"Chicago, IL",0.514,53.333
17031160200,"Chicago, IL",0.535,54.36
17031160300,"Chicago, IL",0.485,40.367
17031160400,"Chicago, IL",0.466,37.716
17031160501,"Chicago, IL",0.16899999999999998,44.53100000000001
17031160502,"Chicago, IL",0.249,56.75
17031160601,"Chicago, IL",0.361,52.479
17031160602,"Chicago, IL",0.385,43.38
17031160700,"Chicago, IL",0.405,52.154
17031160800,"Chicago, IL",0.305,55.256
17031160900,"Chicago, IL",0.608,66.786
17031161000,"Chicago, IL",0.632,52.778
17031161100,"Chicago, IL",0.6779999999999999,84.542
17031161200,"Chicago, IL",0.306,47.26600000000001
17031161300,"Chicago, IL",0.311,40.463
17031170100,"Chicago, IL",0.7909999999999999,38.824
17031170200,"Chicago, IL",0.5710000000000001,70.813
17031170300,"Chicago, IL",0.669,57.688
17031170400,"Chicago, IL",0.747,54.038
17031170500,"Chicago, IL",0.741,74.402
17031170600,"Chicago, IL",0.698,53.512
17031170700,"Chicago, IL",0.741,51.585
17031170800,"Chicago, IL",0.746,59.315
17031170900,"Chicago, IL",0.71,69.23100000000001
17031171000,"Chicago, IL",0.624,60.154
17031171100,"Chicago, IL",0.557,64.911
17031180100,"Chicago, IL",0.415,43.797
17031190100,"Chicago, IL",0.145,29.286
17031190200,"Chicago, IL",0.16399999999999998,46.846
17031190300,"Chicago, IL",0.318,46.413
17031190401,"Chicago, IL",0.38299999999999995,52.539
17031190402,"Chicago, IL",0.23800000000000002,36.098
17031190601,"Chicago, IL",0.107,48.69600000000001
17031190602,"Chicago, IL",0.127,48.37300000000001
17031190701,"Chicago, IL",0.16,40.75
17031190702,"Chicago, IL",0.149,41.563
17031190800,"Chicago, IL",0.105,39.789
17031190900,"Chicago, IL",0.11599999999999999,33.967
17031191000,"Chicago, IL",0.037000000000000005,47.457
17031191100,"Chicago, IL",0.043,45.198
17031191200,"Chicago, IL",0.076,35.73900000000001
17031191301,"Chicago, IL",0.015,40.719
17031191302,"Chicago, IL",0.036000000000000004,38.966
17031200100,"Chicago, IL",0.16399999999999998,44.306
17031200200,"Chicago, IL",0.08199999999999999,36.436
17031200300,"Chicago, IL",0.06,40.163
17031200401,"Chicago, IL",0.037000000000000005,35.48900000000001
17031200402,"Chicago, IL",0.031,39.526
17031210100,"Chicago, IL",0.52,56.25
17031210400,"Chicago, IL",0.222,37.348
17031210501,"Chicago, IL",0.26899999999999996,39.487
17031210502,"Chicago, IL",0.307,32.5
17031210601,"Chicago, IL",0.19399999999999998,47.28
17031210602,"Chicago, IL",0.27399999999999997,36.604
17031210700,"Chicago, IL",0.40399999999999997,47.232
17031210800,"Chicago, IL",0.446,43.75
17031210900,"Chicago, IL",0.322,50.976000000000006
17031220300,"Chicago, IL",0.591,82.5
17031220400,"Chicago, IL",0.586,71.648
17031220500,"Chicago, IL",0.628,61.394
17031220601,"Chicago, IL",0.457,45.417
17031220602,"Chicago, IL",0.521,43.233
17031220701,"Chicago, IL",0.23600000000000002,47.31800000000001
17031220702,"Chicago, IL",0.16,40.0
17031220901,"Chicago, IL",0.16399999999999998,38.619
17031220902,"Chicago, IL",0.185,47.793
17031221000,"Chicago, IL",0.156,42.81800000000001
17031221100,"Chicago, IL",0.3670000000000001,43.75
17031221200,"Chicago, IL",0.504,44.82100000000001
17031221300,"Chicago, IL",0.473,48.095
17031221400,"Chicago, IL",0.409,55.982
17031221500,"Chicago, IL",0.44299999999999995,35.787
17031221600,"Chicago, IL",0.696,73.611
17031222200,"Chicago, IL",0.8240000000000001,123.5
17031222500,"Chicago, IL",0.26,40.469
17031222600,"Chicago, IL",0.423,45.75
17031222700,"Chicago, IL",0.249,44.701
17031222800,"Chicago, IL",0.061,23.523000000000003
17031222900,"Chicago, IL",0.18,40.208
17031230100,"Chicago, IL",0.247,43.5
17031230200,"Chicago, IL",0.10400000000000001,44.28
17031230300,"Chicago, IL",0.038,40.573
17031230400,"Chicago, IL",0.037000000000000005,56.875
17031230500,"Chicago, IL",0.028999999999999998,29.324
17031230600,"Chicago, IL",0.046,33.551
17031230700,"Chicago, IL",0.027999999999999997,34.145
17031230800,"Chicago, IL",0.07200000000000001,63.179
17031230900,"Chicago, IL",0.124,35.935
17031231100,"Chicago, IL",0.069,43.029
17031231200,"Chicago, IL",0.019,23.75
17031231500,"Chicago, IL",0.026000000000000002,24.205
17031240200,"Chicago, IL",0.76,96.667
17031240300,"Chicago, IL",0.866,111.0
17031240500,"Chicago, IL",0.773,108.987
17031240600,"Chicago, IL",0.634,107.928
17031240700,"Chicago, IL",0.38299999999999995,32.197
17031240800,"Chicago, IL",0.223,39.5
17031240900,"Chicago, IL",0.22699999999999998,38.75
17031241000,"Chicago, IL",0.213,39.6
17031241100,"Chicago, IL",0.40700000000000003,55.824
17031241200,"Chicago, IL",0.601,74.432
17031241300,"Chicago, IL",0.645,88.40899999999998
17031241400,"Chicago, IL",0.652,94.816
17031241500,"Chicago, IL",0.7140000000000001,88.333
17031241600,"Chicago, IL",0.647,63.69
17031242000,"Chicago, IL",0.45299999999999996,57.857
17031242100,"Chicago, IL",0.735,94.507
17031242200,"Chicago, IL",0.667,82.012
17031242300,"Chicago, IL",0.784,66.563
17031242400,"Chicago, IL",0.846,68.348
17031242500,"Chicago, IL",0.498,48.615
17031242600,"Chicago, IL",0.45399999999999996,51.17100000000001
17031242700,"Chicago, IL",0.295,24.073
17031242800,"Chicago, IL",0.795,63.869
17031242900,"Chicago, IL",0.5529999999999999,52.361
17031243000,"Chicago, IL",0.439,66.063
17031243100,"Chicago, IL",0.455,77.569
17031243200,"Chicago, IL",0.598,93.527
17031243300,"Chicago, IL",0.609,66.574
17031243400,"Chicago, IL",0.48,67.48
17031243500,"Chicago, IL",0.6890000000000001,91.434
17031250200,"Chicago, IL",0.01,37.321
17031250300,"Chicago, IL",0.013999999999999999,31.42
17031250400,"Chicago, IL",0.011000000000000001,34.888000000000005
17031250500,"Chicago, IL",0.35600000000000004,63.264
17031250600,"Chicago, IL",0.006,50.274
17031250700,"Chicago, IL",0.0,29.567
17031250800,"Chicago, IL",0.013999999999999999,35.617
17031251000,"Chicago, IL",0.006,26.779
17031251100,"Chicago, IL",0.009000000000000001,27.708
17031251200,"Chicago, IL",0.032,41.277
17031251300,"Chicago, IL",0.009000000000000001,29.368
17031251400,"Chicago, IL",0.040999999999999995,27.559
17031251500,"Chicago, IL",0.017,30.014
17031251600,"Chicago, IL",0.02,31.411
17031251700,"Chicago, IL",0.013000000000000001,24.931
17031251800,"Chicago, IL",0.006999999999999999,21.946
17031251900,"Chicago, IL",0.013999999999999999,21.913
17031252000,"Chicago, IL",0.013999999999999999,24.805
17031252101,"Chicago, IL",0.011000000000000001,32.664
17031252102,"Chicago, IL",0.0,28.453000000000007
17031252201,"Chicago, IL",0.033,28.488000000000003
17031252202,"Chicago, IL",0.013999999999999999,26.1
17031260100,"Chicago, IL",0.075,15.0
17031260200,"Chicago, IL",0.004,23.5
17031260300,"Chicago, IL",0.018000000000000002,28.643
17031260400,"Chicago, IL",0.009000000000000001,25.264
17031260500,"Chicago, IL",0.004,28.819000000000006
17031260600,"Chicago, IL",0.027000000000000003,27.586
17031260700,"Chicago, IL",0.012,23.533
17031260800,"Chicago, IL",0.006,28.661
17031260900,"Chicago, IL",0.024,22.045
17031261000,"Chicago, IL",0.0,34.573
17031270500,"Chicago, IL",0.027000000000000003,17.255
17031271200,"Chicago, IL",0.009000000000000001,25.571
17031271300,"Chicago, IL",0.005,16.905
17031271400,"Chicago, IL",0.034,28.75
17031271500,"Chicago, IL",0.016,22.25
17031271800,"Chicago, IL",0.009000000000000001,27.031
17031280100,"Chicago, IL",0.768,104.296
17031280400,"Chicago, IL",0.042,15.0
17031280800,"Chicago, IL",0.098,18.75
